date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold
01-Dec-21,Haryana,2-Wheelers,670,40694
01-Dec-21,Himachal Pradesh,2-Wheelers,73,6044
01-Dec-21,Jammu and Kashmir,2-Wheelers,110,4076
01-Dec-21,Jharkhand,2-Wheelers,293,26077
01-Dec-21,Karnataka,2-Wheelers,4381,83147
01-Dec-21,Kerala,2-Wheelers,1107,43996
01-Dec-21,Madhya Pradesh,2-Wheelers,901,110877
01-Dec-21,Maharashtra,2-Wheelers,4775,134502
01-Dec-21,Manipur,2-Wheelers,4,3649
01-Dec-21,Odisha,2-Wheelers,939,26693
01-Dec-21,Puducherry,2-Wheelers,81,2589
01-Dec-21,Punjab,2-Wheelers,450,35287
01-Dec-21,Rajasthan,2-Wheelers,2119,61061
01-Dec-21,Tamil Nadu,2-Wheelers,3236,83485
01-Dec-21,Uttar Pradesh,2-Wheelers,1371,268713
01-Dec-21,Uttarakhand,2-Wheelers,229,12632
01-Dec-21,West Bengal,2-Wheelers,285,73989
01-Jan-22,Andhra Pradesh,2-Wheelers,1671,59712
01-Jan-22,Assam,2-Wheelers,92,26097
01-Jan-22,Bihar,2-Wheelers,409,51380
01-Jan-22,Chandigarh,2-Wheelers,19,1291
01-Jan-22,Chhattisgarh,2-Wheelers,595,31989
01-Jan-22,DNH and DD,2-Wheelers,6,758
01-Jan-22,Delhi,2-Wheelers,1762,24615
01-Jan-22,Goa,2-Wheelers,194,3015
01-Jan-22,Gujarat,2-Wheelers,2191,58107
01-Jan-22,Haryana,2-Wheelers,597,28339
01-Jan-22,Himachal Pradesh,2-Wheelers,22,3490
01-Jan-22,Jammu and Kashmir,2-Wheelers,76,3561
01-Jan-22,Jharkhand,2-Wheelers,240,24613
01-Jan-22,Karnataka,2-Wheelers,4386,74134
01-Jan-22,Kerala,2-Wheelers,1399,45699
01-Jan-22,Ladakh,2-Wheelers,6,20
01-Jan-22,Madhya Pradesh,2-Wheelers,862,75043
01-Jan-22,Maharashtra,2-Wheelers,5138,136937
01-Jan-22,Manipur,2-Wheelers,5,3660
01-Jan-22,Odisha,2-Wheelers,1333,45749
01-Jan-22,Puducherry,2-Wheelers,94,4044
01-Jan-22,Punjab,2-Wheelers,552,28295
01-Jan-22,Rajasthan,2-Wheelers,2359,50153
01-Jan-22,Tamil Nadu,2-Wheelers,4233,124399
01-Jan-22,Tripura,2-Wheelers,5,3043
01-Jan-22,Uttar Pradesh,2-Wheelers,1322,168934
01-Jan-22,Uttarakhand,2-Wheelers,184,10413
01-Jan-22,West Bengal,2-Wheelers,370,61071
01-Feb-22,Andhra Pradesh,2-Wheelers,2284,52013
01-Feb-22,Assam,2-Wheelers,108,25414
01-Feb-22,Bihar,2-Wheelers,495,59758
01-Feb-22,Chandigarh,2-Wheelers,22,1184
01-Feb-22,Chhattisgarh,2-Wheelers,635,28508
01-Feb-22,DNH and DD,2-Wheelers,4,817
01-Feb-22,Delhi,2-Wheelers,2384,25413
01-Feb-22,Goa,2-Wheelers,267,3248
01-Feb-22,Gujarat,2-Wheelers,2613,68658
01-Feb-22,Haryana,2-Wheelers,677,25667
01-Feb-22,Himachal Pradesh,2-Wheelers,57,4041
01-Feb-22,Jammu and Kashmir,2-Wheelers,101,4836
01-Feb-22,Jharkhand,2-Wheelers,338,27174
01-Feb-22,Karnataka,2-Wheelers,5593,75612
01-Feb-22,Kerala,2-Wheelers,1737,41273
01-Feb-22,Madhya Pradesh,2-Wheelers,974,69322
01-Feb-22,Maharashtra,2-Wheelers,6871,116043
01-Feb-22,Manipur,2-Wheelers,3,4773
01-Feb-22,Odisha,2-Wheelers,1266,41856
01-Feb-22,Puducherry,2-Wheelers,117,3410
01-Feb-22,Punjab,2-Wheelers,296,24506
01-Feb-22,Rajasthan,2-Wheelers,2563,56168
01-Feb-22,Tamil Nadu,2-Wheelers,4506,108851
01-Feb-22,Tripura,2-Wheelers,3,2705
01-Feb-22,Uttar Pradesh,2-Wheelers,1202,163699
01-Feb-22,Uttarakhand,2-Wheelers,223,9283
01-Feb-22,West Bengal,2-Wheelers,383,56937
01-Mar-22,Andhra Pradesh,2-Wheelers,3169,51588
01-Mar-22,Assam,2-Wheelers,179,29698
01-Mar-22,Bihar,2-Wheelers,1328,85165
01-Mar-22,Chandigarh,2-Wheelers,55,1883
01-Mar-22,Chhattisgarh,2-Wheelers,959,31244
01-Mar-22,DNH and DD,2-Wheelers,5,757
01-Mar-22,Delhi,2-Wheelers,3491,28871
01-Mar-22,Goa,2-Wheelers,235,4381
01-Mar-22,Gujarat,2-Wheelers,4507,79333
01-Mar-22,Haryana,2-Wheelers,1025,30295
01-Mar-22,Himachal Pradesh,2-Wheelers,61,3565
01-Mar-22,Jammu and Kashmir,2-Wheelers,227,5680
01-Mar-22,Jharkhand,2-Wheelers,607,38435
01-Mar-22,Karnataka,2-Wheelers,7288,91537
01-Mar-22,Kerala,2-Wheelers,2880,50610
01-Mar-22,Madhya Pradesh,2-Wheelers,1580,76256
01-Mar-22,Maharashtra,2-Wheelers,9687,130070
01-Mar-22,Manipur,2-Wheelers,2,3508
01-Mar-22,Odisha,2-Wheelers,2363,47801
01-Mar-22,Puducherry,2-Wheelers,181,3913
01-Mar-22,Punjab,2-Wheelers,716,31497
01-Mar-22,Rajasthan,2-Wheelers,3080,60106
01-Mar-22,Tamil Nadu,2-Wheelers,7708,124272
01-Mar-22,Tripura,2-Wheelers,18,3504
01-Mar-22,Uttar Pradesh,2-Wheelers,1986,180927
01-Mar-22,Uttarakhand,2-Wheelers,435,11692
01-Mar-22,West Bengal,2-Wheelers,626,73783
01-Apr-22,Andhra Pradesh,2-Wheelers,2745,56529
01-Apr-22,Assam,2-Wheelers,168,26813
01-Apr-22,Bihar,2-Wheelers,475,82418
01-Apr-22,Chandigarh,2-Wheelers,63,1881
01-Apr-22,Chhattisgarh,2-Wheelers,1397,30843
01-Apr-22,DNH and DD,2-Wheelers,4,804
01-Apr-22,Delhi,2-Wheelers,2832,32226
01-Apr-22,Goa,2-Wheelers,377,3817
01-Apr-22,Gujarat,2-Wheelers,6695,88648
01-Apr-22,Haryana,2-Wheelers,1215,30558
01-Apr-22,Himachal Pradesh,2-Wheelers,97,4637
01-Apr-22,Jammu and Kashmir,2-Wheelers,125,8306
01-Apr-22,Jharkhand,2-Wheelers,450,35590
01-Apr-22,Karnataka,2-Wheelers,8814,100400
01-Apr-22,Kerala,2-Wheelers,2908,41859
01-Apr-22,Madhya Pradesh,2-Wheelers,1337,75144
01-Apr-22,Maharashtra,2-Wheelers,7375,135969
01-Apr-22,Meghalaya,2-Wheelers,5,1472
01-Apr-22,Nagaland,2-Wheelers,2,444
01-Apr-22,Odisha,2-Wheelers,2261,44330
01-Apr-22,Puducherry,2-Wheelers,82,3044
01-Apr-22,Punjab,2-Wheelers,817,29934
01-Apr-22,Rajasthan,2-Wheelers,3771,70039
01-Apr-22,Tamil Nadu,2-Wheelers,5425,106643
01-Apr-22,Tripura,2-Wheelers,20,2797
01-Apr-22,Uttar Pradesh,2-Wheelers,2397,225079
01-Apr-22,Uttarakhand,2-Wheelers,602,12989
01-Apr-22,West Bengal,2-Wheelers,815,68909
01-May-22,Andhra Pradesh,2-Wheelers,1615,48041
01-May-22,Assam,2-Wheelers,112,28739
01-May-22,Bihar,2-Wheelers,458,113034
01-May-22,Chandigarh,2-Wheelers,44,1797
01-May-22,Chhattisgarh,2-Wheelers,834,28821
01-May-22,DNH and DD,2-Wheelers,6,790
01-May-22,Delhi,2-Wheelers,1760,28897
01-May-22,Goa,2-Wheelers,453,3338
01-May-22,Gujarat,2-Wheelers,4408,68621
01-May-22,Haryana,2-Wheelers,1178,32009
01-May-22,Himachal Pradesh,2-Wheelers,73,5131
01-May-22,Jammu and Kashmir,2-Wheelers,124,9505
01-May-22,Jharkhand,2-Wheelers,431,39317
01-May-22,Karnataka,2-Wheelers,5947,84301
01-May-22,Kerala,2-Wheelers,2373,40514
01-May-22,Madhya Pradesh,2-Wheelers,1310,94602
01-May-22,Maharashtra,2-Wheelers,8914,123203
01-May-22,Manipur,2-Wheelers,2,2443
01-May-22,Odisha,2-Wheelers,1714,38324
01-May-22,Puducherry,2-Wheelers,65,3122
01-May-22,Punjab,2-Wheelers,493,30377
01-May-22,Rajasthan,2-Wheelers,3701,73803
01-May-22,Tamil Nadu,2-Wheelers,3628,102565
01-May-22,Tripura,2-Wheelers,14,2768
01-May-22,Uttar Pradesh,2-Wheelers,1695,273962
01-May-22,Uttarakhand,2-Wheelers,377,12930
01-May-22,West Bengal,2-Wheelers,683,68721
01-Jun-22,Andhra Pradesh,2-Wheelers,1733,37538
01-Jun-22,Assam,2-Wheelers,101,21695
01-Jun-22,Bihar,2-Wheelers,716,79768
01-Jun-22,Chandigarh,2-Wheelers,63,1808
01-Jun-22,Chhattisgarh,2-Wheelers,1038,28027
01-Jun-22,Delhi,2-Wheelers,2755,27696
01-Jun-22,Goa,2-Wheelers,365,3042
01-Jun-22,Gujarat,2-Wheelers,5322,83549
01-Jun-22,Haryana,2-Wheelers,966,30435
01-Jun-22,Himachal Pradesh,2-Wheelers,104,5610
01-Jun-22,Jammu and Kashmir,2-Wheelers,159,8064
01-Jun-22,Jharkhand,2-Wheelers,461,32650
01-Jun-22,Karnataka,2-Wheelers,6800,91707
01-Jun-22,Kerala,2-Wheelers,2568,44015
01-Jun-22,Ladakh,2-Wheelers,14,590
01-Jun-22,Madhya Pradesh,2-Wheelers,1434,83413
01-Jun-22,Maharashtra,2-Wheelers,7880,115725
01-Jun-22,Manipur,2-Wheelers,13,3391
01-Jun-22,Meghalaya,2-Wheelers,2,1291
01-Jun-22,Mizoram,2-Wheelers,2,1750
01-Jun-22,Odisha,2-Wheelers,1693,39143
01-Jun-22,Puducherry,2-Wheelers,85,3331
01-Jun-22,Punjab,2-Wheelers,514,28256
01-Jun-22,Rajasthan,2-Wheelers,3427,58281
01-Jun-22,Tamil Nadu,2-Wheelers,3749,110740
01-Jun-22,Tripura,2-Wheelers,21,2761
01-Jun-22,Uttar Pradesh,2-Wheelers,1361,198411
01-Jun-22,Uttarakhand,2-Wheelers,374,13121
01-Jun-22,West Bengal,2-Wheelers,660,67878
01-Jul-22,Andhra Pradesh,2-Wheelers,1921,42632
01-Jul-22,Assam,2-Wheelers,120,26803
01-Jul-22,Bihar,2-Wheelers,638,62773
01-Jul-22,Chandigarh,2-Wheelers,58,2086
01-Jul-22,Chhattisgarh,2-Wheelers,1309,26466
01-Jul-22,DNH and DD,2-Wheelers,9,735
01-Jul-22,Delhi,2-Wheelers,2658,30654
01-Jul-22,Goa,2-Wheelers,579,2801
01-Jul-22,Gujarat,2-Wheelers,5592,83341
01-Jul-22,Haryana,2-Wheelers,710,30657
01-Jul-22,Himachal Pradesh,2-Wheelers,92,5377
01-Jul-22,Jammu and Kashmir,2-Wheelers,316,8717
01-Jul-22,Jharkhand,2-Wheelers,589,32122
01-Jul-22,Karnataka,2-Wheelers,5689,77333
01-Jul-22,Kerala,2-Wheelers,1964,37691
01-Jul-22,Madhya Pradesh,2-Wheelers,1722,81579
01-Jul-22,Maharashtra,2-Wheelers,8446,111895
01-Jul-22,Manipur,2-Wheelers,21,4103
01-Jul-22,Meghalaya,2-Wheelers,3,1363
01-Jul-22,Odisha,2-Wheelers,1816,32549
01-Jul-22,Puducherry,2-Wheelers,71,3298
01-Jul-22,Punjab,2-Wheelers,603,27082
01-Jul-22,Rajasthan,2-Wheelers,4574,63752
01-Jul-22,Tamil Nadu,2-Wheelers,4180,103800
01-Jul-22,Tripura,2-Wheelers,2,2632
01-Jul-22,Uttar Pradesh,2-Wheelers,1828,153826
01-Jul-22,Uttarakhand,2-Wheelers,404,12603
01-Jul-22,West Bengal,2-Wheelers,689,62610
01-Aug-22,Andhra Pradesh,2-Wheelers,1898,54365
01-Aug-22,Assam,2-Wheelers,202,27466
01-Aug-22,Bihar,2-Wheelers,849,64565
01-Aug-22,Chandigarh,2-Wheelers,59,1896
01-Aug-22,Chhattisgarh,2-Wheelers,1360,23146
01-Aug-22,DNH and DD,2-Wheelers,6,742
01-Aug-22,Delhi,2-Wheelers,3259,31869
01-Aug-22,Goa,2-Wheelers,303,4503
01-Aug-22,Gujarat,2-Wheelers,5059,74982
01-Aug-22,Haryana,2-Wheelers,915,33336
01-Aug-22,Himachal Pradesh,2-Wheelers,59,5281
01-Aug-22,Jammu and Kashmir,2-Wheelers,182,9131
01-Aug-22,Jharkhand,2-Wheelers,561,25332
01-Aug-22,Karnataka,2-Wheelers,7476,88611
01-Aug-22,Kerala,2-Wheelers,3069,50954
01-Aug-22,Madhya Pradesh,2-Wheelers,1931,98165
01-Aug-22,Maharashtra,2-Wheelers,9723,118886
01-Aug-22,Manipur,2-Wheelers,8,3647
01-Aug-22,Meghalaya,2-Wheelers,2,1734
01-Aug-22,Mizoram,2-Wheelers,6,2062
01-Aug-22,Odisha,2-Wheelers,2007,30540
01-Aug-22,Puducherry,2-Wheelers,91,3810
01-Aug-22,Punjab,2-Wheelers,645,32591
01-Aug-22,Rajasthan,2-Wheelers,4159,60191
01-Aug-22,Tamil Nadu,2-Wheelers,5306,120312
01-Aug-22,Tripura,2-Wheelers,14,2643
01-Aug-22,Uttar Pradesh,2-Wheelers,1920,131703
01-Aug-22,Uttarakhand,2-Wheelers,494,12711
01-Aug-22,West Bengal,2-Wheelers,663,62200
01-Sep-22,Andhra Pradesh,2-Wheelers,2239,52804
01-Sep-22,Assam,2-Wheelers,200,31729
01-Sep-22,Bihar,2-Wheelers,951,54364
01-Sep-22,Chandigarh,2-Wheelers,70,1929
01-Sep-22,Chhattisgarh,2-Wheelers,1190,23465
01-Sep-22,DNH and DD,2-Wheelers,8,629
01-Sep-22,Delhi,2-Wheelers,2301,25409
01-Sep-22,Goa,2-Wheelers,400,4078
01-Sep-22,Gujarat,2-Wheelers,5333,77920
01-Sep-22,Haryana,2-Wheelers,848,25832
01-Sep-22,Himachal Pradesh,2-Wheelers,67,4101
01-Sep-22,Jammu and Kashmir,2-Wheelers,220,8320
01-Sep-22,Jharkhand,2-Wheelers,498,23758
01-Sep-22,Karnataka,2-Wheelers,7616,87981
01-Sep-22,Kerala,2-Wheelers,3100,53877
01-Sep-22,Madhya Pradesh,2-Wheelers,1898,53245
01-Sep-22,Maharashtra,2-Wheelers,10730,122642
01-Sep-22,Mizoram,2-Wheelers,4,1568
01-Sep-22,Odisha,2-Wheelers,2197,36139
01-Sep-22,Puducherry,2-Wheelers,114,3772
01-Sep-22,Punjab,2-Wheelers,590,27407
01-Sep-22,Rajasthan,2-Wheelers,4677,53951
01-Sep-22,Tamil Nadu,2-Wheelers,5112,121791
01-Sep-22,Tripura,2-Wheelers,17,3842
01-Sep-22,Uttar Pradesh,2-Wheelers,1787,97293
01-Sep-22,Uttarakhand,2-Wheelers,386,9325
01-Sep-22,West Bengal,2-Wheelers,727,64255
01-Oct-22,Andhra Pradesh,2-Wheelers,2568,74374
01-Oct-22,Assam,2-Wheelers,194,38033
01-Oct-22,Bihar,2-Wheelers,1377,88895
01-Oct-22,Chandigarh,2-Wheelers,118,3103
01-Oct-22,Chhattisgarh,2-Wheelers,2471,57951
01-Oct-22,DNH and DD,2-Wheelers,5,619
01-Oct-22,Delhi,2-Wheelers,3699,50702
01-Oct-22,Goa,2-Wheelers,704,6241
01-Oct-22,Gujarat,2-Wheelers,6635,115540
01-Oct-22,Haryana,2-Wheelers,1313,38921
01-Oct-22,Himachal Pradesh,2-Wheelers,79,5548
01-Oct-22,Jammu and Kashmir,2-Wheelers,258,9184
01-Oct-22,Jharkhand,2-Wheelers,949,50073
01-Oct-22,Karnataka,2-Wheelers,9706,117015
01-Oct-22,Kerala,2-Wheelers,3629,44021
01-Oct-22,Madhya Pradesh,2-Wheelers,3616,137210
01-Oct-22,Maharashtra,2-Wheelers,15999,189870
01-Oct-22,Manipur,2-Wheelers,4,2532
01-Oct-22,Meghalaya,2-Wheelers,5,1558
01-Oct-22,Mizoram,2-Wheelers,3,1638
01-Oct-22,Odisha,2-Wheelers,3695,72161
01-Oct-22,Puducherry,2-Wheelers,180,3564
01-Oct-22,Punjab,2-Wheelers,707,37265
01-Oct-22,Rajasthan,2-Wheelers,9455,133585
01-Oct-22,Tamil Nadu,2-Wheelers,5530,111507
01-Oct-22,Tripura,2-Wheelers,13,3431
01-Oct-22,Uttar Pradesh,2-Wheelers,3003,258110
01-Oct-22,Uttarakhand,2-Wheelers,797,19532
01-Oct-22,West Bengal,2-Wheelers,538,50676
01-Nov-22,Andaman & Nicobar Island,2-Wheelers,6,405
01-Nov-22,Andhra Pradesh,2-Wheelers,2742,69695
01-Nov-22,Assam,2-Wheelers,176,32542
01-Nov-22,Bihar,2-Wheelers,1253,110759
01-Nov-22,Chandigarh,2-Wheelers,163,1727
01-Nov-22,Chhattisgarh,2-Wheelers,2725,42575
01-Nov-22,DNH and DD,2-Wheelers,14,1290
01-Nov-22,Delhi,2-Wheelers,3869,41689
01-Nov-22,Goa,2-Wheelers,587,5285
01-Nov-22,Gujarat,2-Wheelers,8322,165828
01-Nov-22,Haryana,2-Wheelers,1369,58469
01-Nov-22,Himachal Pradesh,2-Wheelers,134,9181
01-Nov-22,Jammu and Kashmir,2-Wheelers,194,4656
01-Nov-22,Jharkhand,2-Wheelers,953,40248
01-Nov-22,Karnataka,2-Wheelers,9851,109695
01-Nov-22,Kerala,2-Wheelers,3698,40561
01-Nov-22,Madhya Pradesh,2-Wheelers,3426,130285
01-Nov-22,Maharashtra,2-Wheelers,13718,204988
01-Nov-22,Manipur,2-Wheelers,2,5529
01-Nov-22,Meghalaya,2-Wheelers,3,1438
01-Nov-22,Mizoram,2-Wheelers,8,1542
01-Nov-22,Odisha,2-Wheelers,2997,38593
01-Nov-22,Puducherry,2-Wheelers,153,3002
01-Nov-22,Punjab,2-Wheelers,1042,46873
01-Nov-22,Rajasthan,2-Wheelers,7306,158463
01-Nov-22,Tamil Nadu,2-Wheelers,7258,120109
01-Nov-22,Tripura,2-Wheelers,12,3427
01-Nov-22,Uttar Pradesh,2-Wheelers,2746,279169
01-Nov-22,Uttarakhand,2-Wheelers,839,25037
01-Nov-22,West Bengal,2-Wheelers,1209,100516
01-Dec-22,Andaman & Nicobar Island,2-Wheelers,10,397
01-Dec-22,Andhra Pradesh,2-Wheelers,2718,47327
01-Dec-22,Assam,2-Wheelers,250,34737
01-Dec-22,Bihar,2-Wheelers,987,60432
01-Dec-22,Chandigarh,2-Wheelers,123,1454
01-Dec-22,Chhattisgarh,2-Wheelers,1883,26359
01-Dec-22,DNH and DD,2-Wheelers,19,1112
01-Dec-22,Delhi,2-Wheelers,3826,21773
01-Dec-22,Goa,2-Wheelers,528,4983
01-Dec-22,Gujarat,2-Wheelers,7906,107138
01-Dec-22,Haryana,2-Wheelers,885,37571
01-Dec-22,Himachal Pradesh,2-Wheelers,100,6751
01-Dec-22,Jammu and Kashmir,2-Wheelers,150,3943
01-Dec-22,Jharkhand,2-Wheelers,653,27130
01-Dec-22,Karnataka,2-Wheelers,7750,75110
01-Dec-22,Kerala,2-Wheelers,4112,40445
01-Dec-22,Madhya Pradesh,2-Wheelers,2328,64980
01-Dec-22,Maharashtra,2-Wheelers,13076,136534
01-Dec-22,Manipur,2-Wheelers,63,4150
01-Dec-22,Mizoram,2-Wheelers,11,1792
01-Dec-22,Odisha,2-Wheelers,2379,38217
01-Dec-22,Puducherry,2-Wheelers,177,2396
01-Dec-22,Punjab,2-Wheelers,635,35992
01-Dec-22,Rajasthan,2-Wheelers,5060,57108
01-Dec-22,Tamil Nadu,2-Wheelers,4991,77848
01-Dec-22,Tripura,2-Wheelers,57,3393
01-Dec-22,Uttar Pradesh,2-Wheelers,2334,134747
01-Dec-22,Uttarakhand,2-Wheelers,581,10627
01-Dec-22,West Bengal,2-Wheelers,1047,69018
01-Jan-23,Andhra Pradesh,2-Wheelers,2680,49537
01-Jan-23,Assam,2-Wheelers,142,41897
01-Jan-23,Bihar,2-Wheelers,987,63994
01-Jan-23,Chandigarh,2-Wheelers,172,1977
01-Jan-23,Chhattisgarh,2-Wheelers,1923,35000
01-Jan-23,DNH and DD,2-Wheelers,9,698
01-Jan-23,Delhi,2-Wheelers,3285,35973
01-Jan-23,Goa,2-Wheelers,662,4457
01-Jan-23,Gujarat,2-Wheelers,5873,70897
01-Jan-23,Haryana,2-Wheelers,706,29990
01-Jan-23,Himachal Pradesh,2-Wheelers,78,4421
01-Jan-23,Jammu and Kashmir,2-Wheelers,115,3934
01-Jan-23,Jharkhand,2-Wheelers,655,27267
01-Jan-23,Karnataka,2-Wheelers,9969,94898
01-Jan-23,Kerala,2-Wheelers,4667,43110
01-Jan-23,Madhya Pradesh,2-Wheelers,2443,80312
01-Jan-23,Maharashtra,2-Wheelers,13802,148279
01-Jan-23,Manipur,2-Wheelers,7,3158
01-Jan-23,Meghalaya,2-Wheelers,4,1372
01-Jan-23,Mizoram,2-Wheelers,10,1599
01-Jan-23,Odisha,2-Wheelers,2533,47973
01-Jan-23,Puducherry,2-Wheelers,197,4395
01-Jan-23,Punjab,2-Wheelers,590,33117
01-Jan-23,Rajasthan,2-Wheelers,4624,62966
01-Jan-23,Tamil Nadu,2-Wheelers,5505,135769
01-Jan-23,Tripura,2-Wheelers,8,2766
01-Jan-23,Uttar Pradesh,2-Wheelers,1952,171721
01-Jan-23,Uttarakhand,2-Wheelers,447,12862
01-Jan-23,West Bengal,2-Wheelers,632,52431
01-Feb-23,Andhra Pradesh,2-Wheelers,2907,51810
01-Feb-23,Assam,2-Wheelers,190,36795
01-Feb-23,Bihar,2-Wheelers,911,77926
01-Feb-23,Chandigarh,2-Wheelers,216,955
01-Feb-23,Chhattisgarh,2-Wheelers,1874,30804
01-Feb-23,DNH and DD,2-Wheelers,16,777
01-Feb-23,Delhi,2-Wheelers,2800,29396
01-Feb-23,Goa,2-Wheelers,628,3919
01-Feb-23,Gujarat,2-Wheelers,6757,85424
01-Feb-23,Haryana,2-Wheelers,702,31279
01-Feb-23,Himachal Pradesh,2-Wheelers,65,4784
01-Feb-23,Jammu and Kashmir,2-Wheelers,147,4868
01-Feb-23,Jharkhand,2-Wheelers,652,31633
