date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold
01-Feb-23,Karnataka,2-Wheelers,10266,88323
01-Feb-23,Kerala,2-Wheelers,5558,39985
01-Feb-23,Madhya Pradesh,2-Wheelers,2358,75150
01-Feb-23,Maharashtra,2-Wheelers,12070,129508
01-Feb-23,Manipur,2-Wheelers,14,2990
01-Feb-23,Meghalaya,2-Wheelers,2,1192
01-Feb-23,Mizoram,2-Wheelers,9,1655
01-Feb-23,Odisha,2-Wheelers,2552,49375
01-Feb-23,Puducherry,2-Wheelers,177,3354
01-Feb-23,Punjab,2-Wheelers,609,34555
01-Feb-23,Rajasthan,2-Wheelers,4662,62207
01-Feb-23,Tamil Nadu,2-Wheelers,6701,118355
01-Feb-23,Tripura,2-Wheelers,20,2860
01-Feb-23,Uttar Pradesh,2-Wheelers,1968,190812
01-Feb-23,Uttarakhand,2-Wheelers,426,11079
01-Feb-23,West Bengal,2-Wheelers,814,67188
01-Mar-23,Andhra Pradesh,2-Wheelers,3515,54298
01-Mar-23,Assam,2-Wheelers,221,41575
01-Mar-23,Bihar,2-Wheelers,1302,92334
01-Mar-23,Chandigarh,2-Wheelers,362,663
01-Mar-23,Chhattisgarh,2-Wheelers,2188,33362
01-Mar-23,DNH and DD,2-Wheelers,5,902
01-Mar-23,Delhi,2-Wheelers,3782,30396
01-Mar-23,Goa,2-Wheelers,837,5064
01-Mar-23,Gujarat,2-Wheelers,7790,92417
01-Mar-23,Haryana,2-Wheelers,714,33171
01-Mar-23,Himachal Pradesh,2-Wheelers,91,4543
01-Mar-23,Jammu and Kashmir,2-Wheelers,198,7789
01-Mar-23,Jharkhand,2-Wheelers,797,39001
01-Mar-23,Karnataka,2-Wheelers,13056,104953
01-Mar-23,Kerala,2-Wheelers,6773,50705
01-Mar-23,Madhya Pradesh,2-Wheelers,3213,100653
01-Mar-23,Maharashtra,2-Wheelers,17077,154632
01-Mar-23,Manipur,2-Wheelers,3,3985
01-Mar-23,Mizoram,2-Wheelers,10,1615
01-Mar-23,Odisha,2-Wheelers,3269,52642
01-Mar-23,Puducherry,2-Wheelers,261,3608
01-Mar-23,Punjab,2-Wheelers,805,36806
01-Mar-23,Rajasthan,2-Wheelers,6375,85324
01-Mar-23,Tamil Nadu,2-Wheelers,8388,119376
01-Mar-23,Tripura,2-Wheelers,23,3016
01-Mar-23,Uttar Pradesh,2-Wheelers,3559,206315
01-Mar-23,Uttarakhand,2-Wheelers,587,13077
01-Mar-23,West Bengal,2-Wheelers,1103,73690
01-Apr-23,Andhra Pradesh,2-Wheelers,3515,48046
01-Apr-23,Assam,2-Wheelers,178,35047
01-Apr-23,Bihar,2-Wheelers,971,84319
01-Apr-23,Chandigarh,2-Wheelers,126,2085
01-Apr-23,Chhattisgarh,2-Wheelers,1559,27613
01-Apr-23,DNH and DD,2-Wheelers,5,666
01-Apr-23,Delhi,2-Wheelers,2738,28590
01-Apr-23,Goa,2-Wheelers,698,3609
01-Apr-23,Gujarat,2-Wheelers,8266,89782
01-Apr-23,Haryana,2-Wheelers,802,34168
01-Apr-23,Himachal Pradesh,2-Wheelers,96,4847
01-Apr-23,Jammu and Kashmir,2-Wheelers,212,6299
01-Apr-23,Jharkhand,2-Wheelers,682,36353
01-Apr-23,Karnataka,2-Wheelers,9711,91491
01-Apr-23,Kerala,2-Wheelers,4659,32903
01-Apr-23,Madhya Pradesh,2-Wheelers,1958,64877
01-Apr-23,Maharashtra,2-Wheelers,12260,130977
01-Apr-23,Manipur,2-Wheelers,15,3425
01-Apr-23,Meghalaya,2-Wheelers,3,1501
01-Apr-23,Mizoram,2-Wheelers,8,1565
01-Apr-23,Odisha,2-Wheelers,2848,43956
01-Apr-23,Puducherry,2-Wheelers,157,3076
01-Apr-23,Punjab,2-Wheelers,376,28269
01-Apr-23,Rajasthan,2-Wheelers,3914,67999
01-Apr-23,Tamil Nadu,2-Wheelers,6509,94801
01-Apr-23,Tripura,2-Wheelers,19,2450
01-Apr-23,Uttar Pradesh,2-Wheelers,3087,195568
01-Apr-23,Uttarakhand,2-Wheelers,524,12580
01-Apr-23,West Bengal,2-Wheelers,918,54194
01-May-23,Andhra Pradesh,2-Wheelers,4370,54545
01-May-23,Assam,2-Wheelers,282,35939
01-May-23,Bihar,2-Wheelers,1536,125465
01-May-23,Chandigarh,2-Wheelers,209,2356
01-May-23,Chhattisgarh,2-Wheelers,2514,29232
01-May-23,DNH and DD,2-Wheelers,4,829
01-May-23,Delhi,2-Wheelers,4977,32282
01-May-23,Goa,2-Wheelers,863,3933
01-May-23,Gujarat,2-Wheelers,9609,87169
01-May-23,Haryana,2-Wheelers,1053,34399
01-May-23,Himachal Pradesh,2-Wheelers,118,5278
01-May-23,Jammu and Kashmir,2-Wheelers,258,9084
01-May-23,Jharkhand,2-Wheelers,839,41796
01-May-23,Karnataka,2-Wheelers,17292,97074
01-May-23,Kerala,2-Wheelers,7386,41347
01-May-23,Ladakh,2-Wheelers,14,161
01-May-23,Madhya Pradesh,2-Wheelers,3940,97067
01-May-23,Maharashtra,2-Wheelers,20585,126680
01-May-23,Manipur,2-Wheelers,10,572
01-May-23,Meghalaya,2-Wheelers,7,2006
01-May-23,Mizoram,2-Wheelers,14,1626
01-May-23,Odisha,2-Wheelers,3727,44563
01-May-23,Puducherry,2-Wheelers,382,3736
01-May-23,Punjab,2-Wheelers,1181,32433
01-May-23,Rajasthan,2-Wheelers,6897,79573
01-May-23,Tamil Nadu,2-Wheelers,10330,109325
01-May-23,Tripura,2-Wheelers,65,3305
01-May-23,Uttar Pradesh,2-Wheelers,4704,300079
01-May-23,Uttarakhand,2-Wheelers,682,14779
01-May-23,West Bengal,2-Wheelers,1508,77494
01-Jun-23,Andhra Pradesh,2-Wheelers,1004,45618
01-Jun-23,Assam,2-Wheelers,177,31855
01-Jun-23,Bihar,2-Wheelers,520,90944
01-Jun-23,Chandigarh,2-Wheelers,135,2638
01-Jun-23,Chhattisgarh,2-Wheelers,1245,30378
01-Jun-23,DNH and DD,2-Wheelers,5,765
01-Jun-23,Delhi,2-Wheelers,1787,28279
01-Jun-23,Goa,2-Wheelers,531,3485
01-Jun-23,Gujarat,2-Wheelers,4019,80898
01-Jun-23,Haryana,2-Wheelers,408,33317
01-Jun-23,Himachal Pradesh,2-Wheelers,59,5397
01-Jun-23,Jammu and Kashmir,2-Wheelers,166,7915
01-Jun-23,Jharkhand,2-Wheelers,390,36415
01-Jun-23,Karnataka,2-Wheelers,7730,101825
01-Jun-23,Kerala,2-Wheelers,4020,38025
01-Jun-23,Ladakh,2-Wheelers,2,208
01-Jun-23,Madhya Pradesh,2-Wheelers,1671,78536
01-Jun-23,Maharashtra,2-Wheelers,8451,119809
01-Jun-23,Manipur,2-Wheelers,4,270
01-Jun-23,Mizoram,2-Wheelers,4,1795
01-Jun-23,Odisha,2-Wheelers,2131,43202
01-Jun-23,Puducherry,2-Wheelers,140,3591
01-Jun-23,Punjab,2-Wheelers,534,30214
01-Jun-23,Rajasthan,2-Wheelers,3261,69235
01-Jun-23,Tamil Nadu,2-Wheelers,4720,121451
01-Jun-23,Tripura,2-Wheelers,8,2709
01-Jun-23,Uttar Pradesh,2-Wheelers,1932,219233
01-Jun-23,Uttarakhand,2-Wheelers,324,13374
01-Jun-23,West Bengal,2-Wheelers,462,64854
01-Jul-23,Andhra Pradesh,2-Wheelers,1361,50877
01-Jul-23,Assam,2-Wheelers,168,32074
01-Jul-23,Bihar,2-Wheelers,614,69583
01-Jul-23,Chandigarh,2-Wheelers,134,1813
01-Jul-23,Chhattisgarh,2-Wheelers,1584,28753
01-Jul-23,DNH and DD,2-Wheelers,5,856
01-Jul-23,Delhi,2-Wheelers,2068,31269
01-Jul-23,Goa,2-Wheelers,517,2877
01-Jul-23,Gujarat,2-Wheelers,5300,98394
01-Jul-23,Haryana,2-Wheelers,152,15523
01-Jul-23,Himachal Pradesh,2-Wheelers,40,5450
01-Jul-23,Jammu and Kashmir,2-Wheelers,116,8604
01-Jul-23,Jharkhand,2-Wheelers,447,32370
01-Jul-23,Karnataka,2-Wheelers,9632,95036
01-Jul-23,Kerala,2-Wheelers,3937,34948
01-Jul-23,Madhya Pradesh,2-Wheelers,1971,69937
01-Jul-23,Maharashtra,2-Wheelers,9822,126943
01-Jul-23,Manipur,2-Wheelers,6,1145
01-Jul-23,Meghalaya,2-Wheelers,20,2030
01-Jul-23,Mizoram,2-Wheelers,6,1721
01-Jul-23,Odisha,2-Wheelers,2805,38394
01-Jul-23,Puducherry,2-Wheelers,189,3909
01-Jul-23,Punjab,2-Wheelers,445,33588
01-Jul-23,Rajasthan,2-Wheelers,3763,76511
01-Jul-23,Tamil Nadu,2-Wheelers,5839,119322
01-Jul-23,Tripura,2-Wheelers,6,2942
01-Jul-23,Uttar Pradesh,2-Wheelers,2326,158970
01-Jul-23,Uttarakhand,2-Wheelers,408,13216
01-Jul-23,West Bengal,2-Wheelers,509,67367
01-Aug-23,Andhra Pradesh,2-Wheelers,1568,56399
01-Aug-23,Assam,2-Wheelers,147,31641
01-Aug-23,Bihar,2-Wheelers,713,58346
01-Aug-23,Chandigarh,2-Wheelers,125,1789
01-Aug-23,Chhattisgarh,2-Wheelers,2088,28699
01-Aug-23,DNH and DD,2-Wheelers,6,606
01-Aug-23,Delhi,2-Wheelers,2116,33120
01-Aug-23,Goa,2-Wheelers,689,4098
01-Aug-23,Gujarat,2-Wheelers,5755,87134
01-Aug-23,Haryana,2-Wheelers,399,38102
01-Aug-23,Himachal Pradesh,2-Wheelers,64,5345
01-Aug-23,Jammu and Kashmir,2-Wheelers,98,8650
01-Aug-23,Jharkhand,2-Wheelers,455,27909
01-Aug-23,Karnataka,2-Wheelers,9720,101545
01-Aug-23,Kerala,2-Wheelers,4798,49548
01-Aug-23,Madhya Pradesh,2-Wheelers,3907,73963
01-Aug-23,Maharashtra,2-Wheelers,12043,133378
01-Aug-23,Manipur,2-Wheelers,8,846
01-Aug-23,Meghalaya,2-Wheelers,15,2060
01-Aug-23,Mizoram,2-Wheelers,4,1908
01-Aug-23,Odisha,2-Wheelers,2737,36033
01-Aug-23,Puducherry,2-Wheelers,197,4141
01-Aug-23,Punjab,2-Wheelers,642,34784
01-Aug-23,Rajasthan,2-Wheelers,4313,76171
01-Aug-23,Tamil Nadu,2-Wheelers,6246,128997
01-Aug-23,Tripura,2-Wheelers,33,3154
01-Aug-23,Uttar Pradesh,2-Wheelers,2710,146984
01-Aug-23,Uttarakhand,2-Wheelers,364,12790
01-Aug-23,West Bengal,2-Wheelers,511,64154
01-Sep-23,Andhra Pradesh,2-Wheelers,1388,53014
01-Sep-23,Assam,2-Wheelers,257,32936
01-Sep-23,Bihar,2-Wheelers,900,65102
01-Sep-23,Chandigarh,2-Wheelers,134,1868
01-Sep-23,Chhattisgarh,2-Wheelers,2178,30725
01-Sep-23,DNH and DD,2-Wheelers,12,732
01-Sep-23,Delhi,2-Wheelers,2002,31468
01-Sep-23,Goa,2-Wheelers,560,5539
01-Sep-23,Gujarat,2-Wheelers,7209,129851
01-Sep-23,Haryana,2-Wheelers,321,44459
01-Sep-23,Himachal Pradesh,2-Wheelers,68,5403
01-Sep-23,Jammu and Kashmir,2-Wheelers,113,8372
01-Sep-23,Jharkhand,2-Wheelers,524,31209
01-Sep-23,Karnataka,2-Wheelers,10590,106981
01-Sep-23,Kerala,2-Wheelers,4461,48967
01-Sep-23,Madhya Pradesh,2-Wheelers,3283,74064
01-Sep-23,Maharashtra,2-Wheelers,12444,134556
01-Sep-23,Meghalaya,2-Wheelers,11,1991
01-Sep-23,Mizoram,2-Wheelers,6,1561
01-Sep-23,Odisha,2-Wheelers,3049,45630
01-Sep-23,Puducherry,2-Wheelers,136,3350
01-Sep-23,Punjab,2-Wheelers,676,35832
01-Sep-23,Rajasthan,2-Wheelers,4336,81056
01-Sep-23,Tamil Nadu,2-Wheelers,5178,116071
01-Sep-23,Tripura,2-Wheelers,17,3157
01-Sep-23,Uttar Pradesh,2-Wheelers,3141,143067
01-Sep-23,Uttarakhand,2-Wheelers,262,12642
01-Sep-23,West Bengal,2-Wheelers,489,58361
01-Oct-23,Andhra Pradesh,2-Wheelers,1757,66154
01-Oct-23,Assam,2-Wheelers,245,51372
01-Oct-23,Bihar,2-Wheelers,820,65088
01-Oct-23,Chandigarh,2-Wheelers,157,1964
01-Oct-23,Chhattisgarh,2-Wheelers,2195,38600
01-Oct-23,DNH and DD,2-Wheelers,4,1109
01-Oct-23,Delhi,2-Wheelers,2611,35861
01-Oct-23,Goa,2-Wheelers,567,5377
01-Oct-23,Gujarat,2-Wheelers,8417,149414
01-Oct-23,Haryana,2-Wheelers,591,37096
01-Oct-23,Himachal Pradesh,2-Wheelers,53,4480
01-Oct-23,Jammu and Kashmir,2-Wheelers,137,6736
01-Oct-23,Jharkhand,2-Wheelers,502,33632
01-Oct-23,Karnataka,2-Wheelers,11137,108712
01-Oct-23,Kerala,2-Wheelers,5051,36841
01-Oct-23,Madhya Pradesh,2-Wheelers,3262,99036
01-Oct-23,Maharashtra,2-Wheelers,15716,167065
01-Oct-23,Manipur,2-Wheelers,6,1035
01-Oct-23,Mizoram,2-Wheelers,36,1958
01-Oct-23,Odisha,2-Wheelers,3972,71596
01-Oct-23,Puducherry,2-Wheelers,197,3765
01-Oct-23,Punjab,2-Wheelers,760,34028
01-Oct-23,Rajasthan,2-Wheelers,4906,103647
01-Oct-23,Tamil Nadu,2-Wheelers,6507,131658
01-Oct-23,Tripura,2-Wheelers,6,4285
01-Oct-23,Uttar Pradesh,2-Wheelers,3775,162993
01-Oct-23,Uttarakhand,2-Wheelers,383,13890
01-Oct-23,West Bengal,2-Wheelers,851,65489
01-Nov-23,Andaman & Nicobar Island,2-Wheelers,3,598
01-Nov-23,Andhra Pradesh,2-Wheelers,1997,79246
01-Nov-23,Assam,2-Wheelers,244,41326
01-Nov-23,Bihar,2-Wheelers,1765,149828
01-Nov-23,Chandigarh,2-Wheelers,241,2430
01-Nov-23,Chhattisgarh,2-Wheelers,3880,76276
01-Nov-23,DNH and DD,2-Wheelers,15,1185
01-Nov-23,Delhi,2-Wheelers,3976,56736
01-Nov-23,Goa,2-Wheelers,977,6217
01-Nov-23,Gujarat,2-Wheelers,5424,152556
01-Nov-23,Haryana,2-Wheelers,565,42364
01-Nov-23,Himachal Pradesh,2-Wheelers,53,6131
01-Nov-23,Jammu and Kashmir,2-Wheelers,172,8743
01-Nov-23,Jharkhand,2-Wheelers,825,63696
01-Nov-23,Karnataka,2-Wheelers,14300,136535
01-Nov-23,Kerala,2-Wheelers,5352,36822
01-Nov-23,Madhya Pradesh,2-Wheelers,4861,204532
01-Nov-23,Maharashtra,2-Wheelers,19008,230768
01-Nov-23,Manipur,2-Wheelers,10,812
01-Nov-23,Meghalaya,2-Wheelers,6,1893
01-Nov-23,Mizoram,2-Wheelers,35,1977
01-Nov-23,Odisha,2-Wheelers,4345,63423
01-Nov-23,Puducherry,2-Wheelers,194,3681
01-Nov-23,Punjab,2-Wheelers,1184,48694
01-Nov-23,Rajasthan,2-Wheelers,7743,191722
01-Nov-23,Tamil Nadu,2-Wheelers,7096,121926
01-Nov-23,Tripura,2-Wheelers,11,4893
01-Nov-23,Uttar Pradesh,2-Wheelers,5327,387983
01-Nov-23,Uttarakhand,2-Wheelers,626,24522
01-Nov-23,West Bengal,2-Wheelers,1007,97240
01-Dec-23,Andaman & Nicobar Island,2-Wheelers,7,430
01-Dec-23,Andhra Pradesh,2-Wheelers,2372,60868
01-Dec-23,Arunachal Pradesh,2-Wheelers,2,1377
01-Dec-23,Assam,2-Wheelers,204,38490
01-Dec-23,Bihar,2-Wheelers,1354,91064
01-Dec-23,Chandigarh,2-Wheelers,137,1162
01-Dec-23,Chhattisgarh,2-Wheelers,1865,31773
01-Dec-23,DNH and DD,2-Wheelers,13,1447
01-Dec-23,Delhi,2-Wheelers,5380,27097
01-Dec-23,Goa,2-Wheelers,799,4299
01-Dec-23,Gujarat,2-Wheelers,4080,85848
01-Dec-23,Haryana,2-Wheelers,1019,60574
01-Dec-23,Himachal Pradesh,2-Wheelers,102,9988
01-Dec-23,Jammu and Kashmir,2-Wheelers,96,3661
01-Dec-23,Jharkhand,2-Wheelers,632,32673
01-Dec-23,Karnataka,2-Wheelers,10237,91996
01-Dec-23,Kerala,2-Wheelers,4866,35712
01-Dec-23,Madhya Pradesh,2-Wheelers,3359,88017
01-Dec-23,Maharashtra,2-Wheelers,14495,174125
01-Dec-23,Manipur,2-Wheelers,6,976
01-Dec-23,Mizoram,2-Wheelers,24,1974
01-Dec-23,Odisha,2-Wheelers,4383,48402
01-Dec-23,Puducherry,2-Wheelers,224,2836
01-Dec-23,Punjab,2-Wheelers,951,45523
01-Dec-23,Rajasthan,2-Wheelers,4676,99479
01-Dec-23,Tamil Nadu,2-Wheelers,5403,82736
01-Dec-23,Tripura,2-Wheelers,40,3663
01-Dec-23,Uttar Pradesh,2-Wheelers,5487,211546
01-Dec-23,Uttarakhand,2-Wheelers,655,19337
01-Dec-23,West Bengal,2-Wheelers,2625,90092
01-Jan-24,Uttar Pradesh,2-Wheelers,5668,181667
01-Jan-24,Maharashtra,2-Wheelers,16367,172830
01-Jan-24,Karnataka,2-Wheelers,12415,115920
01-Jan-24,Tamil Nadu,2-Wheelers,7580,153753
01-Jan-24,Bihar,2-Wheelers,1288,71556
01-Jan-24,Kerala,2-Wheelers,6457,42509
01-Jan-24,Rajasthan,2-Wheelers,4432,78862
01-Jan-24,Delhi,2-Wheelers,3073,38413
01-Jan-24,Madhya Pradesh,2-Wheelers,3684,92100
01-Jan-24,Gujarat,2-Wheelers,5424,91933
01-Jan-24,Odisha,2-Wheelers,3883,53485
01-Jan-24,Assam,2-Wheelers,253,44386
01-Jan-24,Haryana,2-Wheelers,1259,42824
01-Jan-24,Chhattisgarh,2-Wheelers,2367,42881
01-Jan-24,West Bengal,2-Wheelers,1636,72390
01-Jan-24,Punjab,2-Wheelers,821,33511
01-Jan-24,Andhra Pradesh,2-Wheelers,2134,53619
01-Jan-24,Jharkhand,2-Wheelers,551,30612
01-Jan-24,Uttarakhand,2-Wheelers,382,11682
01-Jan-24,Jammu and Kashmir,2-Wheelers,219,4582
01-Jan-24,Goa,2-Wheelers,832,5079
01-Jan-24,Chandigarh,2-Wheelers,118,1450
01-Jan-24,Tripura,2-Wheelers,3,3000
01-Jan-24,Puducherry,2-Wheelers,310,5141
01-Jan-24,Himachal Pradesh,2-Wheelers,79,6031
01-Jan-24,DNH and DD,2-Wheelers,31,866
01-Jan-24,Manipur,2-Wheelers,7,1556
01-Jan-24,Mizoram,2-Wheelers,28,1872
01-Jan-24,Meghalaya,2-Wheelers,26,1625
01-Jan-24,Ladakh,2-Wheelers,14,37
01-Jan-24,Andaman & Nicobar,2-Wheelers,2,483
01-Feb-24,Uttar Pradesh,2-Wheelers,6557,206846
01-Feb-24,Maharashtra,2-Wheelers,15193,147649
01-Feb-24,Karnataka,2-Wheelers,12605,108852
01-Feb-24,Tamil Nadu,2-Wheelers,8647,143638
01-Feb-24,Rajasthan,2-Wheelers,5145,81152
01-Feb-24,Bihar,2-Wheelers,1301,83398
01-Feb-24,Madhya Pradesh,2-Wheelers,4006,87659
01-Feb-24,Kerala,2-Wheelers,5389,38356
01-Feb-24,Gujarat,2-Wheelers,5103,88441
01-Feb-24,Delhi,2-Wheelers,2364,30504
01-Feb-24,Assam,2-Wheelers,246,39048
01-Feb-24,Odisha,2-Wheelers,3733,57255
01-Feb-24,Chhattisgarh,2-Wheelers,2198,40110
01-Feb-24,Punjab,2-Wheelers,1017,34359
01-Feb-24,Andhra Pradesh,2-Wheelers,2830,56600
01-Feb-24,Haryana,2-Wheelers,1075,38121
01-Feb-24,West Bengal,2-Wheelers,1341,74089
01-Feb-24,Jharkhand,2-Wheelers,710,34467
01-Feb-24,Uttarakhand,2-Wheelers,586,13692
01-Feb-24,Jammu and Kashmir,2-Wheelers,233,5055
01-Feb-24,Goa,2-Wheelers,990,4759
01-Feb-24,Tripura,2-Wheelers,24,3334
01-Feb-24,Chandigarh,2-Wheelers,126,1416
01-Feb-24,Puducherry,2-Wheelers,384,4556
01-Feb-24,Himachal Pradesh,2-Wheelers,66,4926
01-Feb-24,Mizoram,2-Wheelers,51,2146
01-Feb-24,Manipur,2-Wheelers,3,1723
01-Feb-24,DNH and DD,2-Wheelers,24,1052
01-Feb-24,Meghalaya,2-Wheelers,11,1890
01-Feb-24,Andaman & Nicobar Island,2-Wheelers,5,473
01-Mar-24,Maharashtra,2-Wheelers,26668,152563
01-Mar-24,Uttar Pradesh,2-Wheelers,7799,210216
01-Mar-24,Karnataka,2-Wheelers,22742,123800
01-Mar-24,Tamil Nadu,2-Wheelers,13350,124071
01-Mar-24,Rajasthan,2-Wheelers,7933,89538
01-Mar-24,Delhi,2-Wheelers,5002,31599
01-Mar-24,Kerala,2-Wheelers,8393,42909
01-Mar-24,Gujarat,2-Wheelers,8496,94822
01-Mar-24,Bihar,2-Wheelers,2584,102949
01-Mar-24,Madhya Pradesh,2-Wheelers,5772,95405
01-Mar-24,Andhra Pradesh,2-Wheelers,7057,69119
01-Mar-24,Assam,2-Wheelers,767,42612
01-Mar-24,Chhattisgarh,2-Wheelers,3610,46046
01-Mar-24,Punjab,2-Wheelers,1514,35877
01-Mar-24,West Bengal,2-Wheelers,2159,69871
01-Mar-24,Haryana,2-Wheelers,1387,41778
01-Mar-24,Jharkhand,2-Wheelers,824,38149
01-Mar-24,Goa,2-Wheelers,1745,5018
01-Mar-24,Uttarakhand,2-Wheelers,579,12506
01-Mar-24,Jammu and Kashmir,2-Wheelers,297,6600
01-Mar-24,Tripura,2-Wheelers,41,3728
01-Mar-24,Chandigarh,2-Wheelers,215,1525
01-Mar-24,Puducherry,2-Wheelers,477,4337
01-Mar-24,Meghalaya,2-Wheelers,4,2223
01-Mar-24,Himachal Pradesh,2-Wheelers,90,4737
01-Mar-24,Mizoram,2-Wheelers,58,1932
01-Mar-24,DNH and DD,2-Wheelers,25,780
01-Mar-24,Manipur,2-Wheelers,13,1394
01-Mar-24,Andaman & Nicobar Island,2-Wheelers,2,447
01-Mar-24,Nagaland,2-Wheelers,2,1180
